id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
138_129	Cadeira Cosm Alta Grafite Sem Braço	10805.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159262/Grafite.jpg?v=636972600949270000	Herman Miller	Grafite	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041499992	http://hermanmiller.vteximg.com.br/arquivos/ids/159262/Grafite.jpg?v=636972600949270000	900.42 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=129	FLC162SFNG1G1G1OC84501	Assentos > Cadeiras para Trabalho		new
222_213	Cadeira Verus Verde	5188.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161721/Verus-verde_01.jpg?v=637423732128530000,http://hermanmiller.vteximg.com.br/arquivos/ids/161722/cadeira_verus_verde_2-1--1-.jpg?v=637423732432830000,http://hermanmiller.vteximg.com.br/arquivos/ids/162378/Verus---Nevi.jpg?v=637647460551870000	Herman Miller	Verde	Verdadeira. Genuína. Bem-fundamentada.  Na Herman Miller, acreditamos que todos merecem uma experiência excepcional durante todo o dia, daí criamos a Verus.   A garantia da Herman Miller  Feita de acordo com os nossos mais altos padrões de qualidade, a Verus vem com a nossa garantia de 12 anos, 3 turnos, para garantir um trabalho tão intenso quanto o das pessoas que a usam. Através da simplificação da forma da cadeira, usando materiais de maneira pensada, e do embasamento em mais de 40 anos de experiência proporcionando suporte a usuários de todos os tipos, todos terão um lugar na mesa de trabalho da Herman Miller.  Apoio ergonômico  Com base no entendimento da Herman Miller de como o corpo humano tem o seu melhor desempenho, tanto o assento quanto o encosto da cadeira foram projetados e concebidos a fim de beneficiar as estruturas do corpo que mais necessitam de apoio ergonômico. O suporte sacral patenteado da Herman Miller, o PostureFit, é padrão na Verus e mantém a coluna alinhada de forma adequada. O apoio lombar com ajuste de altura fornece um nível adicional de suporte para a coluna e conforto na região lombar das costas.	1000043359331	http://hermanmiller.vteximg.com.br/arquivos/ids/161721/Verus-verde_01.jpg?v=637423732128530000	432.38 BRL:12	https://store.hermanmiller.com.br/cadeira-verus-pia2b425ha-0001_preta/p?idsku=213	PIA2B425HAAJVPRDJPC71MN11	Assentos > Cadeiras para Trabalho		new
352_356	Poltrona Bernard Preta	34060.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161290/933913__Poltrona_Bernard_Preta_1.jpg?v=637370672693700000,http://hermanmiller.vteximg.com.br/arquivos/ids/161291/933913__Poltrona_Bernard_Preta_2.jpg?v=637370672898530000,http://hermanmiller.vteximg.com.br/arquivos/ids/161292/933913__Poltrona_Bernard_Preta_3.jpg?v=637370673006100000,http://hermanmiller.vteximg.com.br/arquivos/ids/161293/933913__Poltrona_Bernard_Preta_4.jpg?v=637370673113900000,http://hermanmiller.vteximg.com.br/arquivos/ids/161294/933913__Poltrona_Bernard_Preta_5.jpg?v=637370673232000000,http://hermanmiller.vteximg.com.br/arquivos/ids/161295/933913__Poltrona_Bernard_Preta_6.jpg?v=637370673355170000	Herman Miller	Preto	Com o objetivo de criar um novo design clássico acessível, com um toque moderno para durar por gerações, a poltrona Bernard de Shane Schneck explora o gênero de poltronas dentro de um contexto contemporâneo. O contraponto entre a estrutura de madeira maciça e a cobertura visualmente leve cria uma relação única entre os dois componentes, resultando em uma poltrona confortável e durável com uma linguagem de design diferenciada.	1000043386191	http://hermanmiller.vteximg.com.br/arquivos/ids/161290/933913__Poltrona_Bernard_Preta_1.jpg?v=637370672693700000	2838.33 BRL:12	https://store.hermanmiller.com.br/poltrona-bernard-933913_pai/p?idsku=356	933913	Assentos > Poltronas & Otomanas		new
213_222	Mesa Everywhere Branca Mesa Everywhere - 61x152 - Branca	6670.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/160596/mesa-branca-61x152.jpg?v=637086501608330000	Herman Miller	Branco	As mesas Everywhere foram projetadas com linhas elegantes e uma estética refinada, que complementam qualquer ambiente. A simplicidade das tabelas Everywhere empresta uma sensação de coesão e calma visual em um espaço.  Estudo, trabalho, videoconferências, almoços qualquer atividade que reúna as pessoas a se envolverem em seu trabalho ou uns com os outros pode ser centralizada em torno de uma mesa Everywhere.	1000043359249	http://hermanmiller.vteximg.com.br/arquivos/ids/160596/mesa-branca-61x152.jpg?v=637086501608330000	555.83 BRL:12	https://store.hermanmiller.com.br/mesa-everywhere-dt1as-2448lp-0001_branca/p?idsku=222	DT1AS.2460LP98989857NTG	Mesas > Mesas de trabalho		new
415_507	Bandeja Aço inoxidável Grande Dourada	280.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162561/505752-Bandeja-Aco-inoxidavel-Grande-Dourada-2.jpg?v=637702668540630000	Herman Miller		Feita em aço inoxidável galvanizado, esta bandeja é ideal para acomodar todo tipo de coisa em casa ou no escritório.	5710441037002	http://hermanmiller.vteximg.com.br/arquivos/ids/162561/505752-Bandeja-Aco-inoxidavel-Grande-Dourada-2.jpg?v=637702668540630000	56.00 BRL:5	https://store.hermanmiller.com.br/bandeja-aco-inoxidavel-grande-dourada-505752_pai/p?idsku=507	505752	Decor & Lifestyle > Objetos Decorativos		new
31_69	Caixa Clipes Formwork Cinza	745.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158927/caixa_clipes_formwork_CY102.SCRT_01.jpg?v=636905270497700000,http://hermanmiller.vteximg.com.br/arquivos/ids/158928/caixa_clipes_formwork_CY102.SCRT_2.jpg?v=636905270628870000,http://hermanmiller.vteximg.com.br/arquivos/ids/158929/caixa_clipes_formwork_CY102.SCRT__3.jpg?v=636905270792870000,http://hermanmiller.vteximg.com.br/arquivos/ids/158930/caixa_clipes_formwork_CY102.SCRT_4.jpg?v=636905270895270000,http://hermanmiller.vteximg.com.br/arquivos/ids/158931/caixa_clipes_formwork_CY102.SCRT_5.jpg?v=636905271026600000	Herman Miller	Cinza	O armazenamento de mesa empilhável Formwork projetado por Sam Hecht e Kim Colin coloca ordem em seus papéis, ferramentas e objetos. Com formas e tamanhos que foram rigorosamente considerados para relacionar um senso intuitivo de utilidade, os acessórios podem ser empilhados e combinados da maneira que desejar.	1000041120599	http://hermanmiller.vteximg.com.br/arquivos/ids/158927/caixa_clipes_formwork_CY102.SCRT_01.jpg?v=636905270497700000	62.08 BRL:12	https://store.hermanmiller.com.br/caixa-clipes-formwork-cy102-cinza/p?idsku=69	CY102.S-0001	Acessórios > Organizadores		new
295_342	Otomana Uchiwa Tijolo	7760.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161537/Otomana_uchiwa_quilted_Tijolo_com-couro-preto_base_preta_1.jpg?v=637388172947500000	Herman Miller	Tijolo	A forma macia e aberta da Poltrona Uchiwa foi inspirada no tradicional leque japonês. Generosa e acolhedora, e nova e familiar ao mesmo tempo. Este conjunto inclui uma otomana, que pode ser utilizada sozinha como um assento independente.	1000043384456	http://hermanmiller.vteximg.com.br/arquivos/ids/161537/Otomana_uchiwa_quilted_Tijolo_com-couro-preto_base_preta_1.jpg?v=637388172947500000	646.71 BRL:12	https://store.hermanmiller.com.br/otomana-uchiwa-uch03-0003_pai/p?idsku=342	8112244391200	Assentos > Poltronas & Otomanas		new
44_66	Luminária Pendente Bubble Cigar Média	5755.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159314/H762MBNS_01.jpg?v=636973387371030000,http://hermanmiller.vteximg.com.br/arquivos/ids/159315/02.jpg?v=636973387569700000,http://hermanmiller.vteximg.com.br/arquivos/ids/159316/03.jpg?v=636973388015300000,http://hermanmiller.vteximg.com.br/arquivos/ids/159317/04.jpg?v=636973388725670000	Herman Miller	Off-White	Com uma variedade de luzes que contam com diversas silhuetas esféricas, as Luminárias Nelson Bubble dão um toque de suavidade e luminosidade aos espaços internos. Com design de George Nelson de 1952, estas luminárias elegantes são formadas a partir de uma armação de aço resistente e leve, e contam também com uma qualidade delicada e flutuante, além de poderem ser penduradas no teto, montadas na parede ou colocadas na mesa e no chão.   George Nelson deparou-se com um conjunto de luminárias suspensas da Suécia e adorou toda a sua estética moderna, com exceção do custo extravagante.   Uma referência aparentemente sem relação logo levou a uma ideia intuitiva: o primeiro protótipo da luminária foi projetado em questão de dois dias. Nelson criou a armação esférica com anéis perfurados que foram inseridos com fios de aço, uma construção que mantinha a sua forma sob tensão, exigia um mínimo de ferramentas e não tinha custos de soldagem. Ela foi então pulverizada com o verniz resinoso para formar uma teia fibrosa, e uma camada final de plástico foi aplicada para criar uma pele suave e translúcida. E, assim, Nelson havia adicionado instalações com iluminação à sua crescente carteira de trabalho, apresentando uma luminária linda e atemporal aos seus consumidores.	1000041120926	http://hermanmiller.vteximg.com.br/arquivos/ids/159314/H762MBNS_01.jpg?v=636973387371030000	479.58 BRL:12	https://store.hermanmiller.com.br/luminaria-pendente-bubble-cigar-media-h762-offwhite/p?idsku=66	H762M10-0001	Iluminação > Luminárias Pendentes		new
446_537	Sacola Six Colors Média No6	665.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163590/507668_01.png?v=637703340197870000,http://hermanmiller.vteximg.com.br/arquivos/ids/163615/507668_02.jpg?v=637703340312200000,http://hermanmiller.vteximg.com.br/arquivos/ids/163629/507668_03.jpg?v=637703340376230000,http://hermanmiller.vteximg.com.br/arquivos/ids/163638/507668_04.jpg?v=637703340414100000,http://hermanmiller.vteximg.com.br/arquivos/ids/163643/507668_05.jpg?v=637703340435500000	Herman Miller	Colorido Nº6	Criada para a HAY por Susan Bijl com esquemas de cores tonais com curadoria de Bertjan Pot, a Sacola Six-Colour Bag ilustra a fascinação da designer por materiais, estampas e cores, em uma sacola de compras diferenciada e funcional, que se destaca por seu design geométrico em diversas opções de cores e tamanhos.	5710441277910	http://hermanmiller.vteximg.com.br/arquivos/ids/163590/507668_01.png?v=637703340197870000	55.42 BRL:12	https://store.hermanmiller.com.br/sacola-six-colors-media-n%C2%BA6-507668_pai/p?idsku=537	507668	Decor & Lifestyle > Pessoal		new
85_71	Banquetas Eames Walnut	13815.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159303/411_01.jpg?v=636973295472530000,http://hermanmiller.vteximg.com.br/arquivos/ids/159304/411_02.jpg?v=636973295782400000,http://hermanmiller.vteximg.com.br/arquivos/ids/159305/411_03.jpg?v=636973296213770000,http://hermanmiller.vteximg.com.br/arquivos/ids/159306/411_04.jpg?v=636973296425900000,http://hermanmiller.vteximg.com.br/arquivos/ids/159307/banqueta_eames_walnut_stool_413_amb_1.jpg?v=636973296867630000,http://hermanmiller.vteximg.com.br/arquivos/ids/159308/banqueta_eames_walnut_stool_411_amb_2.jpg?v=636973297095900000	Herman Miller		São realmente banquetas? Locais para sentar? São mesas? Suportes para plantas? Peças marcantes para residências, escritórios e salas de espera?   Fabricadas em madeira de nogueira maciça, essas banquetas projetadas por Charles e Ray Eames podem ser usadas em qualquer lugar, sozinhas ou em grupos, e são lindamente versáteis.   Você pode virar as banquetas. Ambas as superfícies são côncavas.	1000041121015	http://hermanmiller.vteximg.com.br/arquivos/ids/159303/411_01.jpg?v=636973295472530000	1151.25 BRL:12	https://store.hermanmiller.com.br/banqueta-eames-i-411_walnut/p?idsku=71	411	Assentos > Banquetas		new
119_60	Cadeira Aeron C Carbono	12343.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158842/aeron_carbono_C-AER1C23DW-0011_1.jpg?v=636905215801930000,http://hermanmiller.vteximg.com.br/arquivos/ids/158843/aeron_carbono_C-AER1C23DW-0011_2.jpg?v=636905215945730000,http://hermanmiller.vteximg.com.br/arquivos/ids/158844/aeron_carbono_C-AER1C23DW-0011_3.jpg?v=636905216077870000,http://hermanmiller.vteximg.com.br/arquivos/ids/158845/aeron_carbono_C-AER1C23DW-0011_4.jpg?v=636905216309600000,http://hermanmiller.vteximg.com.br/arquivos/ids/158846/aeron_carbono_C-AER1C23DW-0011_5.jpg?v=636905216452430000	Herman Miller	Carbono	Embora sua forma icônica permaneça inalterada, a Aeron foi remasterizada incorporando melhorias tecnológicas e ergonômicas para aprimorar seu design benéfico à saúde.  Cada componente da cadeira Aeron foi projetado para manter o alinhamento e o equilíbrio adequados - independentemente da posição sentada.  O PostureFit SL patenteado são almofadas que fornecem suporte ajustável para a coluna que ajuda seu corpo a imitar sua postura mais forte: em pé, tórax aberto e pélvis ligeiramente inclinada para a frente.  De uma inclinação para frente para digitação, ao vertical e a uma reclinação profunda, o mecanismo de inclinação Harmonic 2 de última geração da Aeron se move com você naturalmente e oferece suporte a toda a sua amplitude de movimento.   Faça o ajuste fino do Aeron ainda mais com seus braços totalmente ajustáveis, altura do assento, profundidade e reclinação.  Pellicle é uma suspensão elastomérica que elimina os pontos de pressão que restringem a circulação com oito áreas de tensões que envolvem a pessoa e oferecem suporte ergonômico além de manter a temperatura do corpo estável.  Criada com quatro elementosA Aeron está disponível em uma paleta meticulosamente curada que expressa quatro materiais, elementos esses que podem ser encontrados no solo. O ônix é um tom bem preto e dramático que moderniza a Aeron. O grafite é um cinza escuro que se destaca e que possui um acabamento texturizado clássico. O carbono oferece um toque neutro equilibrado que funciona igualmente bem em ambientes frios e quentes. O mineral é o tom mais leve e ressalta os pontos mais finos da Aeron. Ele é ideal para andares e espaços abertos.   Cada componente da cadeira foi cuidadosamente projetado, o que cria uma paleta de cores fundamentalmente harmoniosa.	1000041120667	http://hermanmiller.vteximg.com.br/arquivos/ids/158842/aeron_carbono_C-AER1C23DW-0011_1.jpg?v=636905215801930000	1028.62 BRL:12	https://store.hermanmiller.com.br/cadeira-aeron-aer-grafite/p?idsku=60	AER1C23DW-0011	Assentos > Cadeiras para Trabalho		new
448_540	Luminária PC Portátil Ø14 X 22cm Vermelho	1205.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163685/4104316009000_01.png?v=637708765366570000,http://hermanmiller.vteximg.com.br/arquivos/ids/163686/4104316009000_02.jpg?v=637708765477300000,http://hermanmiller.vteximg.com.br/arquivos/ids/163687/4104316009000_03.jpg?v=637708765648500000,http://hermanmiller.vteximg.com.br/arquivos/ids/163688/4104316009000_04.jpg?v=637708765850470000,http://hermanmiller.vteximg.com.br/arquivos/ids/163689/4104316009000_05.jpg?v=637708766051500000	Herman Miller	Vermelho	A Luminária Portátil PC de Pierre Charpin é uma luminária independente refinada e portátil para uso interno e externo. Construída em plástico robusto e com acabamento fosco resistente a água e a arranhões, seu design movido a bateria proporciona a liberdade e flexibilidade de levá-la para qualquer lugar.  A fonte de luz de lâmpada de LED de alta eficiência é oculta por um difusor de policarbonato, disponível com opções de saída downlight e ambiente, de acordo com o uso desejado.  As Luminárias PC Portable estão disponíveis em diversas variações de cores e são ideais para iluminação de mesas em ambientes residenciais, e também em cafés, restaurantes e outras áreas públicas.  Com treinamento em artes, Pierre Charpin dedicou-se ao design de móveis e objetos desde o começo dos anos 1990. Sua abordagem de design é muito influenciada por sua experiência artística. As pesquisas de Pierre sobre forma e cor caracterizam seu trabalho e podem ser vistas tanto em produtos de edição limitada como produtos industriais, como a luminária PC. O uso de um vocabulário simples e de formas elementares é um aspecto constante em seu trabalho, além do desejo de oferecer objetos sensuais. O desenho, que ele pratica como ponto de partida de seus designs, é uma parte essencial de seu processo criativo. As peças de Pierre Charpin foram incluídas em exposições ao redor do mundo e fazem parte da coleção de diversos museus. Ele foi eleito o Designer do Ano 2017 pela Maison & Objet. Ele mora e trabalha em Paris.	1000043592042	http://hermanmiller.vteximg.com.br/arquivos/ids/163685/4104316009000_01.png?v=637708765366570000	100.42 BRL:12	https://store.hermanmiller.com.br/luminaria-pc-portatil-%C3%B814-x-22cm-vermelho-4104316009000_pai/p?idsku=540	4104316009000	Iluminação > Luminária de Mesa		new
272_306	Mesa lateral Bella Coffee 45cm Verde	3752.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161059/Mesa-lateral-Bella-Coffee-45cm-Verde_1.jpg?v=637363264028670000,http://hermanmiller.vteximg.com.br/arquivos/ids/161060/BELR1819-0001_2-1-.jpg?v=637363264412670000	Herman Miller	Verde	A Mesa Bella Coffee da HAY é uma mesa discreta, pequena o suficiente para ser colocada em qualquer lugar. A superfície ultra fina e os pés moldados folheados de carvalho criam uma mesa funcional, de estética leve, que pode ser utilizada separadamente ou posicionada em pares ou grupos.	1000043383541	http://hermanmiller.vteximg.com.br/arquivos/ids/161059/Mesa-lateral-Bella-Coffee-45cm-Verde_1.jpg?v=637363264028670000	312.73 BRL:12	https://store.hermanmiller.com.br/mesa-lateral-bella-coffee-45cm-belr1819-0002_pai/p?idsku=306	BELR1819NSONOV	Mesas > Mesas Lateral		new
118_94	Mesa Eames Wire Preta	2533.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158968/mesa_emaes_wire_preta_1.jpg?v=636905290784400000,http://hermanmiller.vteximg.com.br/arquivos/ids/158969/mesa_emaes_wire_preta_2.jpg?v=636905291009130000,http://hermanmiller.vteximg.com.br/arquivos/ids/158970/mesa_emaes_wire_preta_3.jpg?v=636905291154570000	Herman Miller	Preto	Alinhe algumas delas para funcionarem como uma mesa de centro. Use-as como mesas de cabeceira. Empilhe uma sobre a outra para servir como uma mesa complementar ao lado de um sofá. Em qualquer lugar que você precise de uma superfície pequena que tenha uma grande presença.  Qualquer interior pode ser iluminado com um pouco de Eames, e essas pequenas mesas ostentam as características do design Eames clássico — o uso de hastes de arame soldadas na base e a borda chanfrada que revela o material essencial abaixo da superfície. Em muitas dessas mesas, esse material é de 13 camadas de madeira compensada de bétula báltica prensada entre madeira ou no laminado de alta pressão.	1000041399957	http://hermanmiller.vteximg.com.br/arquivos/ids/158968/mesa_emaes_wire_preta_1.jpg?v=636905290784400000	211.08 BRL:12	https://store.hermanmiller.com.br/mesa-eames-wire-ltrt-0001-preta/p?idsku=94	LTRT.-0001	Mesas > Mesas Lateral		new
295_269	Otomana Uchiwa Cinza	5962.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161536/Otomana_uchiwa_cinza_base_matte_1.jpg?v=637388172594130000,http://hermanmiller.vteximg.com.br/arquivos/ids/161594/UCH03-0003_2-1--1-.jpg?v=637388851840700000	Herman Miller	Cinza	A forma macia e aberta da Poltrona Uchiwa foi inspirada no tradicional leque japonês. Generosa e acolhedora, e nova e familiar ao mesmo tempo. Este conjunto inclui uma otomana, que pode ser utilizada sozinha como um assento independente.	1000043383176	http://hermanmiller.vteximg.com.br/arquivos/ids/161536/Otomana_uchiwa_cinza_base_matte_1.jpg?v=637388172594130000	496.90 BRL:12	https://store.hermanmiller.com.br/otomana-uchiwa-uch03-0003_pai/p?idsku=269	UCH03MSOV2504V2604	Assentos > Poltronas & Otomanas		new
305_317	Otomana About A Lounge 30 Cinza Escuro	6750.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161539/OTOMANA-ABOUT-A-LOUNGE-CINZA-ESCURO.jpg?v=637388173685900000	Herman Miller	Cinza Escuro	A Otomana About A Lounge foi projetada como acompanhamento para as duas versões da poltrona About A Lounge, mas a banqueta para os pés tem uma expressão visual tão forte que pode ser utilizada sozinha, como um assento adicional. Em linha com o restante da coleção, a Otomana About An Ottoman combina com qualquer ambiente relevante de acordo com sua escolha de estofamento, cores e materiais.	1000043383275	http://hermanmiller.vteximg.com.br/arquivos/ids/161539/OTOMANA-ABOUT-A-LOUNGE-CINZA-ESCURO.jpg?v=637388173685900000	562.50 BRL:12	https://store.hermanmiller.com.br/otomana-about-a-lounge-aal0304-0003_pai/p?idsku=317	AAL0304MSOTG02	Assentos > Poltronas & Otomanas		new
151_165	Cadeira Caper Empilhável Berry Blue	1203.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161524/Caper-azul-frente.jpg?v=637388151387500000,http://hermanmiller.vteximg.com.br/arquivos/ids/161588/Caper-azul-costas-1-.jpg?v=637388848009200000	Herman Miller	Berry Blue	Contornadas para proporcionar conforto e flexibilidade, e coloridas o suficiente para iluminar qualquer ambiente  Uma cadeira perfeitamente portátil, a Caper é projetada para ser movida. Junte algumas Capers para trabalhos colaborativos. A Caper é leve e durável, sendo ideal para espaços informais e flexíveis, onde a reorganização é incentivada.	1000043340506	http://hermanmiller.vteximg.com.br/arquivos/ids/161524/Caper-azul-frente.jpg?v=637388151387500000	100.25 BRL:12	https://store.hermanmiller.com.br/cadeira-caper-empilhavel-wc410n-0001_azulescuro/p?idsku=165	WC410N-0001	Assentos > Cadeiras Multiuso		new
134_404	Cadeira Cosm Média com braço regulável Glacier	11461.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161904/cadeira-cosm-media-braco-regulavel-glacier-1.jpg?v=637534970144100000,http://hermanmiller.vteximg.com.br/arquivos/ids/161905/cadeira-cosm-media-braco-regulavel-glacier-2.jpg?v=637534970272830000,http://hermanmiller.vteximg.com.br/arquivos/ids/161906/cadeira-cosm-media-braco-regulavel-glacier-3.jpg?v=637534970417800000,http://hermanmiller.vteximg.com.br/arquivos/ids/161907/cadeira-cosm-media-braco-regulavel-glacier-4.jpg?v=637534970558730000,http://hermanmiller.vteximg.com.br/arquivos/ids/161908/cadeira-cosm-media-braco-regulavel-glacier-6.jpg?v=637534970689670000	Herman Miller	Glacier	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000043484606	http://hermanmiller.vteximg.com.br/arquivos/ids/161904/cadeira-cosm-media-braco-regulavel-glacier-1.jpg?v=637534970144100000	955.12 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-media-flc_media/p?idsku=404	FLC352SFHDB3DB3DB3OC84505	Assentos > Cadeiras para Trabalho		new
417_530	Bandeja Aço inoxidável Pequena Dourada	220.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163583/505751_01.png?v=637703340162200000,http://hermanmiller.vteximg.com.br/arquivos/ids/163609/505751_02.jpg?v=637703340286100000	Herman Miller		Feita em aço inoxidável galvanizado, esta bandeja é ideal para acomodar todo tipo de coisa em casa ou no escritório.	5710441036999	http://hermanmiller.vteximg.com.br/arquivos/ids/163583/505751_01.png?v=637703340162200000	55.00 BRL:4	https://store.hermanmiller.com.br/bandeja-aco-inoxidavel-pequena-dourada-505751_pai/p?idsku=530	505751	Decor & Lifestyle > Objetos Decorativos		new
